parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario
João Campos,REPUBLICANOS,GO,179.2022,ORDEM DO DIA,14/12/2022,21h24,DCD15/12/2022 PAG. 182,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741300&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Jo%C3%A3o+Campos&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Orientação de bancada na votação do requerimento de destaque supressivo do art. 36 do substitutivo oferecido ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios. Protesto contra a não inclusão na pauta do requerimento de apreciação em regime de urgência do Projeto de Lei nº 1.949, de 2007, (apensado ao PL nº 4.371, de 1993), sobre a instituição da Lei Geral da Polícia Civil."
Felício Laterça,PP,RJ,179.2022,ORDEM DO DIA,14/12/2022,21h24,DCD15/12/2022 PAG. 181,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741293&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Fel%C3%ADcio+Later%C3%A7a&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Orientação de bancada na votação do requerimento de destaque supressivo do art. 36 do substitutivo oferecido ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Capitão Alberto Neto,PL,AM,179.2022,ORDEM DO DIA,14/12/2022,21h24,DCD15/12/2022 PAG. 181,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741291&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A24&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A24,"Orientação de bancada na votação do requerimento de destaque supressivo do art. 36 do substitutivo oferecido ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Rogério Correia,PT,MG,179.2022,ORDEM DO DIA,14/12/2022,21h20,DCD15/12/2022 PAG. 180,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741286&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A20&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Rog%C3%A9rio+Correia&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A20,"Encaminhamento da votação do requerimento de destaque supressivo do art. 36 do substitutivo oferecido ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Pastor Sargento Isidório,AVANTE,BA,179.2022,ORDEM DO DIA,14/12/2022,21h16,DCD15/12/2022 PAG. 178,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741261&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A16&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Pastor+Sargento+Isid%C3%B3rio&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A16,"Orientação de bancada na votação o requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
José Medeiros,PL,MT,179.2022,ORDEM DO DIA,14/12/2022,21h16,DCD15/12/2022 PAG. 179,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741282&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A16&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Jos%C3%A9+Medeiros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A16,"Pedido à bancada do PL de aprovação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Tiago Mitraud,NOVO,MG,179.2022,ORDEM DO DIA,14/12/2022,21h12,DCD15/12/2022 PAG. 177,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741248&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A12&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Tiago+Mitraud&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A12,"Orientação de bancada na votação o requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Renildo Calheiros,PCdoB,PE,179.2022,ORDEM DO DIA,14/12/2022,21h12,DCD15/12/2022 PAG. 177,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741250&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A12&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Renildo+Calheiros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A12,"Orientação de bancada na votação o requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Capitão Augusto,PL,SP,179.2022,ORDEM DO DIA,14/12/2022,21h08,DCD15/12/2022 PAG. 175,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741233&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A08&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Capit%C3%A3o+Augusto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A08,"Apelo aos Deputados de rejeição do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Hildo Rocha,MDB,MA,179.2022,ORDEM DO DIA,14/12/2022,21h00,DCD15/12/2022 PAG. 173,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741227&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A00&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A00,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios. Posse dos Ministros Bruno Dantas e Vital do Rêgo, respectivamente, nos cargos de Presidente e Vice-Presidente do Tribunal de Contas da União - TCU. Falta de transparência na execução das chamadas emendas de Relator. Apoio à Proposta de Emenda à Constituição nº 32, de 2022, sobre a alteração do Ato das Disposições Constitucionais Transitórias, com vista à implementação do Programa Bolsa Família e à definição das regras de transição da Presidência da República aplicáveis à Lei Orçamentária de 2023."
Vinicius Carvalho,REPUBLICANOS,SP,179.2022,ORDEM DO DIA,14/12/2022,20h52,DCD15/12/2022 PAG. 171,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741218&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A52&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Vinicius+Carvalho&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A52,"Pedido ao Presidente Arthur Lira de votação do requerimento de apreciação em regime de urgência bem como do mérito do Projeto de Lei nº 1.949, de 2007, sobre a instituição da Lei Geral da Polícia Civil."
Subtenente Gonzaga,PSD,MG,179.2022,ORDEM DO DIA,14/12/2022,20h52,DCD15/12/2022 PAG. 170,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741205&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A52&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Subtenente+Gonzaga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A52,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Rogério Correia,PT,MG,179.2022,ORDEM DO DIA,14/12/2022,20h48,DCD15/12/2022 PAG. 168,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741175&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A48&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Rog%C3%A9rio+Correia&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A48,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13, apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e dos corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Felício Laterça,PP,RJ,179.2022,ORDEM DO DIA,14/12/2022,20h48,DCD15/12/2022 PAG. 167,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741173&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A48&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Fel%C3%ADcio+Later%C3%A7a&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A48,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13 apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Nicoletti,UNIÃO,RR,179.2022,ORDEM DO DIA,14/12/2022,20h44,DCD15/12/2022 PAG. 166,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741168&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A44&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Nicoletti&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A44,"Encaminhamento da votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13 apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Capitão Alberto Neto,PL,AM,179.2022,ORDEM DO DIA,14/12/2022,20h44,DCD15/12/2022 PAG. 167,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741170&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A44&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Capit%C3%A3o+Alberto+Neto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A44,"Orientação de bancada na votação do requerimento de destaque para votação em separado da Emenda de Plenário nº 13 apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Tereza Nelma,PSD,AL,179.2022,ORDEM DO DIA,14/12/2022,20h40,DCD15/12/2022 PAG. 165,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741163&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A40&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Tereza+Nelma&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A40,"Defesa da imediata aprovação da Proposta de Emenda à Constituição nº 32, de 2022, sobre alteração do Ato das Disposições Constitucionais Transitórias, para permissão da implementação do Programa Bolsa Família e definição de regras para a transição da Presidência da República aplicáveis à Lei Orçamentária de 2023 (apensada à PEC nº 24, de 2019)."
José Nelto,PP,GO,179.2022,ORDEM DO DIA,14/12/2022,20h40,DCD15/12/2022 PAG. 164,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741159&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A40&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Jos%C3%A9+Nelto&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A40,"Declaração de voto favorável ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios. Congratulações aos órgãos de segurança pública do Estado de Goiás pela qualidade dos serviços prestados à população."
Túlio Gadêlha,REDE,PE,179.2022,ORDEM DO DIA,14/12/2022,20h36,DCD15/12/2022 PAG. 163,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741153&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A36&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=T%C3%BAlio+Gad%C3%AAlha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A36,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques."
Eduardo Cury,PSDB,SP,179.2022,ORDEM DO DIA,14/12/2022,20h36,DCD15/12/2022 PAG. 164,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741148&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A36&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Eduardo+Cury&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A36,"Lançamento pelo Tribunal de Justiça do Estado de São Paulo do Centro Judiciário de Solução de Conflitos e Cidadania na Área da Saúde - Cejusc Saúde, sistema on-line para solicitação do fornecimento de remédios da lista do SUS. Sugestão aos demais Estados de adoção do mesmo sistema."
Tiago Mitraud,NOVO,MG,179.2022,ORDEM DO DIA,14/12/2022,20h32,DCD15/12/2022 PAG. 161,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741121&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A32&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Tiago+Mitraud&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A32,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques."
Renildo Calheiros,PCdoB,PE,179.2022,ORDEM DO DIA,14/12/2022,20h32,DCD15/12/2022 PAG. 162,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741123&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A32&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Renildo+Calheiros&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A32,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques."
Pastor Sargento Isidório,AVANTE,BA,179.2022,ORDEM DO DIA,14/12/2022,20h32,DCD15/12/2022 PAG. 162,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741129&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A32&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Pastor+Sargento+Isid%C3%B3rio&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A32,"Congratulações à Deputada Silvia Cristina pela condução dos trabalhos da presente sessão. Congratulações aos Deputados Capitão Augusto e Subtenente Gonzaga pela luta em defesa dos policiais militares do País. Posicionamento do orador sobre o Projeto de Lei nº 4.363, de 2001, acerca do estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios."
Sâmia Bomfim,PSOL,SP,179.2022,ORDEM DO DIA,14/12/2022,20h28,DCD15/12/2022 PAG. 161,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741110&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A28&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A28,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques."
Pompeo de Mattos,PDT,RS,179.2022,ORDEM DO DIA,14/12/2022,20h28,DCD15/12/2022 PAG. 160,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=179.2022&nuQuarto=2741102&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A28&sgFaseSessao=OD&Data=14%2F12%2F2022&txApelido=Pompeo+de+Mattos&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A28,"Orientação de bancada na votação da subemenda substitutiva global apresentada ao Projeto de Lei nº 4.363, de 2001, sobre o estabelecimento de normas gerais de organização, efetivos, material bélico, garantias, convocação e mobilização das polícias militares e corpos de bombeiros militares dos Estados, do Distrito Federal e dos Territórios, ressalvados os destaques."
