parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Fernanda Melchionna,PSOL,RS,154.2022,ORDEM DO DIA,22/11/2022,19h28,DCD23/11/2022 PAG. 132,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699970&nuOrador=1&nuInsercao=1&dtHorarioQuarto=19%3A28&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Fernanda+Melchionna&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=19%3A28,"Discussão do Projeto de Lei nº 4.815, de 2019, sobre alteração das Leis nºs 13.675, de 2018, relativa à criação da Política Nacional de Segurança Pública e Defesa Social - PNSPDS, e 13.819, de 2019, relativa à instituição da Política Nacional de Prevenção da Automutilação e do Suicídio, para disposição sobre a implementação de ações de assistência social, a promoção da saúde mental e a prevenção do suicídio entre profissionais de segurança pública e defesa social e para instituição das diretrizes nacionais de promoção e defesa dos direitos humanos dos profissionais de segurança pública e defesa social. Homenagem ao Deputado David Miranda em face do seu empenho para aprovação da matéria. Votos de pronto restabelecimento da saúde do Parlamentar.","A SRA. FERNANDA MELCHIONNA (PSOL - RS. Sem revisão da oradora.) - Presidente, eu sou testemunha do empenho do Deputado David Miranda pela aprovação dessa lei. Eu e a Deputada Sâmia Bomfim, que é nossa Líder, lembrávamo-nos desse projeto, que foi o primeiro do colega e companheiro David Miranda. Não sei se foi o primeiro que ele protocolou, mas é um dos projetos pelos quais ele vem batalhando ao longo dos 4 anos de mandato. Trata-se de um projeto muito importante para garantir ações de combate ao suicídio no âmbito das políticas de segurança pública para os policiais militares. Todas as estatísticas mostram que 60% dos trabalhadores da segurança pública têm medo de sair de casa para a rua para fazer policiamento e não retornar. Nós temos uma das polícias cujos policiais mais morrem no mundo. Ao mesmo tempo, temos um conjunto de agendas e políticas neoliberais, muitas delas impostas inclusive pelo Governo Bolsonaro, que arrochou o salário dos trabalhadores da segurança pública e dificultou, no mínimo, a valorização da carreira, sem contar a impossibilidade de se organizarem em sindicatos, como boa parte das categorias pode fazer. Portanto, a implantação de uma política específica para combate ao suicídio é fundamental. Obviamente, eu falo favoravelmente ao projeto, que logo mais será votado, mas, mais do que isso, quero fazer uma homenagem ao amigo David Miranda, que há 3 meses está batalhando pela vida numa UTI no Rio de Janeiro. Um amigo, que inclusive agora é de outro partido, de muitas lutas, pioneiro na luta pelo impeachment junto conosco, defensor da comunidade LGBTQIA+. A Deputada Sâmia Bomfim vai se lembrar do lançamento da campanha dela em 2018, Deputado Bacelar, Deputado Glauber, quando ninguém acreditava na possibilidade de sermos eleitas. O David falou que nós três estaríamos na Câmara dos Deputados. E o povo nos concedeu esta honra de estarmos aqui representando as boas lutas do povo brasileiro, enfrentando com firmeza o Bolsonaro, defendendo os trabalhadores da segurança, defendendo a democratização da comunicação, defendendo tantas bandeiras expressas no mandato do colega David Miranda. Então, eu queria neste momento dizer que este projeto merece o nosso voto ""sim"". Fazemos uma homenagem ao David, que defendeu esse projeto, que batalhou nos últimos 4 anos pela sua aprovação, e que luta pela sua saúde e pela sua vida neste momento. Estamos, de coração, com o pensamento no nosso amigo lá no Rio de Janeiro."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,18h32,DCD23/11/2022 PAG. 112,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699403&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A32&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A32,"Orientação de bancada na votação do requerimento de apreciação em regime de urgência do Projeto de Lei nº 488, de 2021, do Senado Federal, sobre a alteração da Lei nº 10.257, de 2001, (Estatuto da Cidade), com vista à vedação do emprego de técnicas de arquitetura hostil em espaços livres de uso público - Lei Padre Júlio Lancelotti. Instituição da Lei nº 6.350, de 2018, sobre a política municipal da população de rua, no Rio de Janeiro, Estado do Rio de Janeiro.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - O PSOL vota ""sim"". É fundamental que tenhamos aprovada esta legislação. Não tem o menor cabimento esse tipo de ""arquitetura"", entre aspas e muitas aspas, os chamados ""ofendículos"", que têm como objetivo, no final das contas, agredir, ferir pessoas em situação de rua, para que não permaneçam em determinados espaços. O que o Estado brasileiro tem que fazer é política de moradia que garanta o direito das pessoas de terem sua casa, de terem um espaço para viver de forma digna com sua família. Este projeto é bom. Eu quero inclusive, nesta oportunidade, registrar que uma lei já existe na cidade do Rio de Janeiro, a Lei nº 6.350, do Vereador Reimont, que se elegeu agora Deputado Federal, que tem exatamente como objetivo garantir direitos para a população em situação de rua. Eu tenho certeza de que esse é um tema que vai ser amplamente debatido neste espaço pela sociedade brasileira. O PSOL orienta o voto ""sim"", em defesa dos direitos das pessoas em situação de rua e contra esse tipo de ""arquitetura"", entre aspas, agressiva às pessoas."
Glauber Braga,PSOL,RJ,154.2022,ORDEM DO DIA,22/11/2022,18h20,DCD23/11/2022 PAG. 108,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699360&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A20&sgFaseSessao=OD&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A20,"Orientação de bancada na votação do Recurso nº 39, de 2007, contra a apreciação conclusiva do Projeto de Decreto Legislativo nº 2.440, de 2006, da Comissão de Ciência e Tecnologia, Comunicação e Informática, acerca da aprovação do ato de outorga à Fundação Antonio Gomes Neto para execução dos serviços de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no Município de Lavras da Mangabeira, Estado do Ceará. Defesa de revogação da Portaria nº 84, de 2021, do Ministério da Infraestrutura, a respeito da terceirização da Guarda Portuária.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - O PSOL orienta o voto ""não"". Quero aproveitar este momento em que se analisa esta possibilidade de recurso para falar de um tema importante e sensível. Bolsonaro é inimigo da Guarda Portuária do Brasil. O seu Governo colocou em prática uma portaria, a de nº 84, de 2021, que permite a terceirização da Guarda Portuária. Não podemos aceitar que isso aconteça. Nesse sentido, é fundamental que, em diálogo com aqueles que estão na transição para o futuro Governo e com os demais Parlamentares desta Casa, trabalhemos pela revogação da Portaria 84. A Guarda Portuária não pode ter as suas ações terceirizadas, como pretendeu o Governo de Jair Bolsonaro."
Sâmia Bomfim,PSOL,SP,154.2022,BREVES COMUNICAÇÕES,22/11/2022,17h48,DCD23/11/2022 PAG. 88,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699294&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A48&sgFaseSessao=BC&Data=22%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A48,"Manifestação de boas-vindas à Deputada Federal eleita Erika Hilton, do PSOL.","A SRA. SÂMIA BOMFIM (PSOL - SP. Sem revisão da oradora.) - Isso, Presidente! Eu peço licença para apresentar a nossa querida Erika Hilton, Deputada eleita pelo Estado de São Paulo. Atualmente, ela é Vereadora na Capital, é Presidente da Comissão de Direitos Humanos e chegou aqui para abrilhantar e enriquecer muito a bancada do PSOL, que felizmente se ampliou bastante nesse último pleito. Sem dúvida, ela vai fazer a diferença, trazendo as lutas da comunidade LGBTQIA+, das mulheres negras, mas, como ela mesma diz, pautando todos os temas que nos são de direito e nos são obrigação, diante dos desafios que temos para enfrentar na sociedade brasileira. Seja muito bem-vinda, Erika! Vai ser muito importante a sua presença aqui conosco. Obrigada, Presidente."
Glauber Braga,PSOL,RJ,154.2022,BREVES COMUNICAÇÕES,22/11/2022,17h20,DCD23/11/2022 PAG. 81,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699622&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A20&sgFaseSessao=BC&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A20,"Apresentação, pelo PSOL, de representação à Corregedoria do Tribunal de Contas da União contra o Ministro Augusto Nardes em face de seu apoio a movimentos antidemocráticos e golpistas em curso no País.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, todos aqueles que assistem à sessão neste momento, se tem alguém que precisa ser responsabilizado, é aquele que continua incentivando uma escalada de natureza golpista. O Sr. Augusto Nardes, Ministro do Tribunal de Contas da União, tem que ser responsabilizado, a começar pela cassação do seu cargo de Ministro do TCU. A bancada do PSOL apresentou uma representação à Corregedoria do TCU, e a nossa expectativa é de que ela tenha prosseguimento. O sujeito utilizou mensagem de WhatsApp para incentivar uma base de apoio numa escalada golpista. De quando é o áudio? É de agora? É de quando terminou o segundo turno? Não sei dizer, mas não importa. A responsabilização é uma necessidade que se impõe. Agora ele recuou, disse que não era bem assim. É evidente que os golpistas estão ficando com medo de serem responsabilizados pelas suas ações. Que assim seja. Mas que a responsabilização venha de fato. Não dá para passar pano; não dá para fingir que não está acontecendo. Aí o Presidente da República, o Sr. Bolsonaro genocida, veio mostrar como exemplo o que aconteceu na Bolívia, com golpista sendo responsabilizado. Ué, mas queria o quê? Dar um golpe de Estado, tirar um Presidente eleito legitimamente e não ter responsabilização? Tocaram o terror lá na Bolívia, e não querem responsabilização? Agora uma minoria aqui quer tocar o terror, não aceitando o resultado das eleições, e não quer responsabilização? Coloquem as barbinhas de molho — é evidente! —, porque, se assumem a responsabilidade de uma escalada golpista, assumem as consequências dos seus atos. Eu sei que cada vez há um número menor, porque estão preocupados. Estão preocupados porque estão vendo que esse choro de perdedor não dá em absolutamente nada. Arrumem as malinhas, vão para suas respectivas casas e assumam a responsabilidade da derrota. É isso que têm que fazer. E ponto final. Perderam as eleições. Aceitem."
Glauber Braga,PSOL,RJ,154.2022,BREVES COMUNICAÇÕES,22/11/2022,16h40,DCD23/11/2022 PAG. 72,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2700518&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A40&sgFaseSessao=BC&Data=22%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A40,"Ilegalidade da ordem judicial a favor da remoção de famílias da comunidade Rádio Sonda, no Rio de Janeiro, Estado do Rio de Janeiro.","O SR. GLAUBER BRAGA (PSOL - RJ. Sem revisão do orador.) - Presidente, eu quero denunciar algo gravíssimo que está acontecendo no Estado do Rio de Janeiro, mais especificamente na cidade do Rio, numa comunidade chamada Rádio Sonda. Há uma ordem para que pessoas sejam retiradas de suas casas, pessoas que estão lá há vários anos. Essa retirada é realizada de maneira ilegal. Por que eu digo isso? Porque existe uma decisão do Supremo Tribunal, mais especificamente do Ministro Barroso, que sobre remoções e despejos diz: ""1. Tribunais de Justiça e Tribunais Regionais Federais devem instalar, imediatamente, comissões de conflitos fundiários que sirvam de apoio aos juízes. De início, as comissões precisam elaborar estratégia para retomar decisões de reintegração de posse suspensas, de maneira gradual e escalonada"". Isso foi feito no Rio? Não. ""2. As comissões de conflitos fundiários devem realizar inspeções judiciais e audiências de mediação antes de qualquer decisão para desocupação, mesmo em locais nos quais já haja decisões que determinem despejos. Ministério Público e Defensoria Pública devem participar"". Isso foi feito no caso da Rádio Sonda? Não. ""3. Além de decisões judiciais, quaisquer medidas administrativas que resultem em remoções também devem ser avisadas previamente, e as comunidades afetadas devem ser ouvidas, com prazo razoável para a desocupação e com medidas para resguardo do direito à moradia, proibindo em qualquer situação a separação de integrantes de uma mesma família"". Isso foi feito no Rio de Janeiro, no caso da Rádio Sonda? Não. Então, essa decisão é ilegal. É um terrorismo o que estão fazendo com essas 15 famílias da Rádio Sonda. Não podemos aceitar que isso aconteça. Já temos a notícia de que a defensoria pública vai entrar com uma medida de anulação dessa decisão ilegal, e esperamos que o juízo competente dê ganho de causa a essas famílias interrompendo, repito, essa medida ilegal. Essas famílias, Presidente, não estão na Rádio Sonda desde ontem, mas há vários anos. E fazer isso desse jeito, sem respeitar a decisão do Supremo Tribunal Federal, é uma afronta que não podemos aceitar. Toda solidariedade às famílias da Rádio Sonda, a minha solidariedade à moradora incansável Di Cunha, que está sempre fazendo um trabalho importante em defesa dessas famílias, e a nossa solicitação de que o Judiciário brasileiro não permita que essa arbitrariedade aconteça."
Ivan Valente,PSOL,SP,154.2022,BREVES COMUNICAÇÕES,22/11/2022,14h04,DCD23/11/2022 PAG. 32,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=154.2022&nuQuarto=2699172&nuOrador=1&nuInsercao=1&dtHorarioQuarto=14%3A04&sgFaseSessao=BC&Data=22%2F11%2F2022&txApelido=Ivan+Valente&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=14%3A04,"Não atendimento pelo Ministro-Chefe do Gabinete de Segurança Institucional da Presidência da República, general Augusto Heleno, ao convite de comparecimento à Comissão de Fiscalização e Controle da Câmara dos Deputados. Organização de golpe de Estado por Ministro do Tribunal de Contas da União - TCU. Não reconhecimento do resultado das eleições presidenciais pelo Governo Federal. Defesa de determinação, pelo Supremo Tribunal Federal e pelo Tribunal Superior Eleitoral, da prisão dos responsáveis pelo bloqueio de rodovias no Brasil. Destruição do País pelo Governo Jair Bolsonaro. Defesa de aprovação de proposta de emenda à Constituição emergencial para garantia de recursos à área social.","O SR. IVAN VALENTE (PSOL - SP. Sem revisão do orador.) - Sr. Presidente, Sras. e Srs. Deputados, eu assomo à tribuna neste momento para, em primeiro lugar, dizer que nós convocamos — e foi transformada em convite — o General Heleno para comparecer hoje à Comissão de Fiscalização e Controle. E não é que ele deu um cano na Comissão, desrespeitando todos os Deputados! Com medo de comparecer à Comissão para prestar contas sobre as falcatruas praticadas por Jair Renan e Flávio Bolsonaro e sobre o trabalho do GSI, eles simplesmente mandaram para a caixa de spam do e-mail da Comissão uma nota dizendo que havia um problema de saúde. Esta é a realidade: fugiram! Eles fugiram daqui! Em segundo lugar, eu quero comentar aqui as palavras de um Ministro do Tribunal de Contas da União, num áudio que vazou. Ele é simplesmente um organizador do golpe de Estado, junto com o agro. Como ele diz: ""Eu sou o campeão do agro"". Aliás, ele confessa, Deputada Benedita, que ele deu um golpe, em 2016, contra Dilma Rousseff, porque ele fez o serviço de casa com as pedaladas fiscais. E diz mais: ""Há um movimento, um burburinho nas casernas, e isso vai se manifestar em 1 ou 2 dias ou no máximo em 1 semana"". Estamos normalizando o golpe de Estado no nosso País, enquanto o covarde Presidente da República, há 3 semanas, não dá um pio, mas insufla o PL a dizer que houve fraude nas urnas e mantém a tropa mobilizada nas estradas e essa gangue de delinquentes que está dando tiros por aí. A própria Polícia Rodoviária Federal disse que o trabalho desse pessoal em Santa Catarina mostra um trabalho semelhante ao dos black blocs — são os black blocs da Direita. Vejam vocês que nós estamos vivendo um momento em que não se reconheceu ainda o Presidente da República eleito e o seu Governo. O Sr. Augusto Heleno não quer reconhecer o resultado das eleições! O candidato a Vice-Presidente derrotado vai à porta de um quartel e diz: ""Tenham fé! Alguma coisa vai acontecer!"" O que é isso, gente? Na verdade, o Supremo Tribunal Federal e o TSE têm poder para determinar a prisão dessa gente. É preciso abrir as estradas brasileiras! É preciso dizer que existe um vencedor nessas eleições — e eleições limpas —, e ele se chama Luiz Inácio Lula da Silva. É preciso mudar o Brasil para acabar com a destruição bolsonarista e o desmonte do País, uma destruição que já dura 4 anos.  E há desmonte no País em todas as áreas: na saúde, na educação, no meio ambiente, na segurança pública. Não existe um local onde não haja destruição no nosso País, que passa por vergonha e isolamento internacional, como um pária internacional. Está aí o Lula no Egito, na COP 27... (Desligamento automático do microfone.) O SR. PRESIDENTE (Gilberto Nascimento. PSC - SP) - Peço que conclua, Deputado. O SR. IVAN VALENTE (PSOL - SP) - Eu quero dizer a vocês o seguinte: o Brasil tem jeito! E mais, precisamos aprovar aqui uma PEC emergencial, sim, para garantir combate à fome, volta da saúde pública, salário mínimo decente, Farmácia Popular e crescimento para este País, a fim de que ele possa gerar emprego e distribuir renda. Bolsonaro não terá anistia, não! Ele vai pagar na cadeia, ele e seus filhotes!"
Sâmia Bomfim,PSOL,SP,150.2022,ORDEM DO DIA,10/11/2022,12h20,DCD11/11/2022 PAG. 78,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=150.2022&nuQuarto=2685484&nuOrador=1&nuInsercao=1&dtHorarioQuarto=12%3A20&sgFaseSessao=OD&Data=10%2F11%2F2022&txApelido=S%C3%A2mia+Bomfim&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=12%3A20,Contestação de discurso de Deputada governista sobre o cerceamento da imunidade parlamentar pelo Poder Judiciário. Prática de censura pelo Governo Jair Bolsonaro. Defesa de intensificação das medidas destinadas ao combate às fake news.,"A SRA. SÂMIA BOMFIM (PSOL - SP. Pela ordem. Sem revisão da oradora.) - Eu agradeço muito a V.Exa., Deputado Paulão. Obrigada, Presidente. Eu queria comentar a fala da Deputada. Presidente, censura foi o que aconteceu — se tentou fazer acontecer, Deputado Paulão — ao longo desses últimos 4 anos, quando Bolsonaro interferiu na atividade da imprensa, foi violento com jornalistas, aparelhou a Fundação Palmares e a própria Secretaria da Cultura para cercar projetos, perseguir profissionais da imprensa, profissionais da cultura. A decisão de derrubar e coibir a disseminação de fake news por parte de pessoas que utilizam o seu cargo através das suas redes sociais para organizar atos golpistas que têm relação inclusive com empresários e, possivelmente, com uma rede internacional que precisa ser investigada e devidamente punida, isso não é censura. Isso é parte fundamental de uma luta política na qual nós vamos nos inserir com muita força daqui em diante, Deputada Fernanda Melchionna, que é por reparação, por justiça. O que o Bolsonaro e essa base bolsonarista fazem contra o povo brasileiro, contra as liberdades democráticas, o que seguem fazendo ao tentar questionar a eleição, que foi legítima, não respeitam o resultado da eleição, isso precisa, sim, de punição. Por isso, é risível a Deputada chamar de censura o bloqueio dessas contas nas redes sociais. Imunidade parlamentar não pode ser imunidade para cometer crimes contra o povo brasileiro, contra as liberdades democráticas, para organizar atos golpistas. Ditadura nunca mais, nós é que dizemos para eles. Eles é que ficam aqui exaltando torturador, eles é que quiseram, o tempo todo, fechar o regime. Felizmente, foram derrotados pelo povo brasileiro, que preza, sim, pelo seu direito de lutar, pelo seu direito de seguir se organizando e que está cansado dessa política de morte, de autoritarismo, que é a política bolsonarista. Por isso, foi uma decisão correta. Nós precisamos é avançar numa legislação que combata de forma sistemática as fake news . Quanto a esse PDL, nós sabemos que ele não tem condição nenhuma de ir adiante, porque ninguém vai proteger bandido."
Glauber Braga,PSOL,RJ,149.2022,ORDEM DO DIA,09/11/2022,20h56,DCD10/11/2022 PAG. 175,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2686718&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A56&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A56,"Orientação de bancada na votação, em segundo turno, da Proposta de Emenda à Constituição nº 26, de 2022, a respeito da eleição dos órgãos diretivos dos Tribunais de Justiça. Repúdio às ofensas verbais desferidas pelo Deputado José Medeiros contra o orador e sua família.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - O PSOL orienta... Peço que aumente o volume do microfone, por favor. O PSOL orienta o voto ""não"" pelos argumentos já explicitados. O Deputado José Medeiros ontem me chamou aqui de vagabundo, hoje me chamou de cínico. O PSOL já tem uma representação contra ele no Conselho de Ética pelas agressões à Deputada Talíria Petrone. Ontem o Deputado Aliel Machado esteve aqui do meu lado dizendo também das agressões do Deputado contra ele. Para além disso, ontem ele agrediu a minha família. Para além disso, ele agora assumiu, mais uma vez, que solicitou intervenção das Forças Armadas neste momento que estamos vivenciando. Isso é para fechar regime. Isso é para não aceitar o resultado das eleições. Depois, reclama do Alexandre de Moraes, mas o Deputado está dando motivo. É o que está acontecendo."
Glauber Braga,PSOL,RJ,149.2022,ORDEM DO DIA,09/11/2022,20h48,DCD10/11/2022 PAG. 172,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2686658&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A48&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A48,"Orientação de bancada na votação do requerimento de destaque de quebra de interstício entre o primeiro e o segundo turno para votação da Proposta de Emenda à Constituição nº 26, de 2022, acerca da eleição dos órgãos diretivos dos Tribunais de Justiça. Posicionamento do orador sobre o pronunciamento do Deputado Filipe Barros, a respeito do discurso proferido no plenário pelo ex-Deputado Márcio Moreira Alves por ocasião da ditadura militar.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - O PSOL orienta o voto ""não"" à quebra de interstício. Nós já colocamos aqui as nossas motivações e os nossos argumentos. Eu estava ouvindo atentamente o discurso do Deputado Filipe Barros. A diferença, Deputado Filipe, é que o Deputado Márcio Moreira Alves estava lutando exatamente contra a ditadura. Eu entendi inclusive, no posicionamento de V.Exa., um reposicionamento, distanciando-se um pouco mais de alguns colegas que têm uma orientação evidentemente fascista e fazendo uma defesa de caráter mais liberal. Só que hoje boa parte daqueles Parlamentares fazem a sua defesa e exaltação para ampliar a força do fechamento de regime por parte de Jair Bolsonaro. O Deputado José Medeiros foi hoje pedir intervenção do Exército para liberar as redes sociais dele e para fechar regime. É isso. Essa é a diferença. Não dá para comparar com Márcio Moreira Alves."
Glauber Braga,PSOL,RJ,149.2022,ORDEM DO DIA,09/11/2022,20h32,DCD10/11/2022 PAG. 167,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2686341&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A32&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A32,Solidariedade ao posicionamento do corpo docente da Universidade Federal do Rio de Janeiro - UFRJ contra a privatização de área da instituição de ensino localizada no campus da Praia Vermelha.,"O SR. GLAUBER BRAGA (PSOL - RJ. Como Líder. Sem revisão do orador.) - Senhoras e senhores, principalmente aqueles e aquelas que estão assistindo à sessão neste momento, amanhã estará em apreciação na pauta do Conselho Universitário da Universidade Federal do Rio de Janeiro — UFRJ um projeto da Reitoria que concede 15 mil metros quadrados da Praia Vermelha, por 30 anos, à iniciativa privada. Muito brevemente, a proposta da Reitoria é entregar uma extensa área localizada no campus da Praia Vermelha ao setor privado, por 30 anos, para a construção do Canecão, que vai ficar sob gerência do setor privado. A contrapartida alegada ou especulada seria a construção de um restaurante universitário para 4 mil pessoas em um prédio de aulas. Nesse local, há um campo de futebol que é usado, há muitos anos, para desenvolver projetos de extensão para pessoas em sofrimento psíquico, o que colabora para a inclusão social, na luta antimanicomial. O movimento de docentes, técnicos e estudantes é contra essa ação da Reitoria, pois, em vez de ceder parte da UFRJ à iniciativa privada como desculpa para resolver os cortes no orçamento, a luta é pela recomposição orçamentária e pela revogação da Emenda Constitucional nº 95, de 2016. Para a contrapartida, nós temos alternativas: 1 - Que a construção seja realizada pela Reitoria com verba pública. 2 - Que a casa de shows , exatamente no local onde funcionava o antigo Canecão, tenha também gestão pública. Para isso, deve-se buscar verbas nas emendas de bancada federal e estadual. 3 - A bancada federal do PSOL do Rio de Janeiro já firmou o compromisso de elaborar emendas de bancada no ano de 2023 e fazer articulações com Deputados de outras bancadas. 4 - Há possibilidade de lutar por emenda da Comissão de Educação. Foi aprovada hoje uma emenda de investimento para as universidades públicas. A UFRJ não está à venda. Registramos a nossa solidariedade a professores e professoras da universidade, para que não haja a entrega do patrimônio público e, mais do que isso, para que esses espaços que são fundamentais para as atividades já realizadas pela comunidade universitária e pelo conjunto da sociedade não sejam entregues aos interesses privados. A UFRJ é pública. É fundamental que assim permaneça no seu conjunto de espaços."
Glauber Braga,PSOL,RJ,149.2022,ORDEM DO DIA,09/11/2022,20h16,DCD10/11/2022 PAG. 163,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2686300&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A16&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Glauber+Braga&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A16,"Orientação de bancada na votação do requerimento de destaque para supressão da expressão compostos por mais de cento e setenta desembargadores em efetivo exercício, presente no Parágrafo único do art. 96 da Constituição Federal, inserida pela Emenda Aglutinativa de Plenário apresentada à Proposta de Emenda à Constituição nº 26, de 2022, sobre a eleição dos órgãos diretivos dos Tribunais de Justiça.","O SR. GLAUBER BRAGA (PSOL - RJ. Pela ordem. Sem revisão do orador.) - O PSOL orienta o voto ""não"" exatamente por aquilo que já dissemos: essa regra que fala em 170 é casuística, é para tratar o Estado do Rio de Janeiro. É essa eleição que se está discutindo aqui. Está se votando uma proposta de emenda à Constituição para tratar da eleição no tribunal do Estado Rio. E aí — repito — uma votação de proposta de emenda à Constituição com esse teor leva a crer que aquilo que está circulando nos corredores do Congresso Nacional, de que existe uma influência do Senador Flávio Bolsonaro para a votação dessa matéria, é real.  Até agora não foi ninguém ao microfone dizer por que estamos votando uma emenda à Constituição que trata especificamente dos Estados do Rio de Janeiro e São Paulo. A regra tem que ser para todos os Estados, para o conjunto dos tribunais. Nesse sentido, a emenda ao destaque é positiva. O PSOL orienta o voto ""não""."
