parlamentar,partido,uf_partido,sessao,fase,data,hora,publicacao,link_discurso,sumario,raw_disc
Hildo Rocha,MDB,MA,149.2022,ORDEM DO DIA,09/11/2022,18h36,DCD10/11/2022 PAG. 130,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2686048&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A36&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A36,"Orientação de bancada na votação da Subemenda Substitutiva Global apresentada ao Projeto de Lei nº 1.776, de 2015, sobre a alteração do Decreto-Lei nº 2.848, de 1940 (Código Penal), das Leis nºs 7.210, de 1984 (Lei de Execução Penal), 8.069, de 1990 (Estatuto da Criança e do Adolescente), e 8.072, de 1990 (Lei dos Crimes Hediondos), para aumento da pena dos crimes contra a dignidade sexual de crianças e adolescentes e promoção da sua inserção no rol de crimes hediondos.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, Deputado Lincoln Portela, o MDB, de forma unânime, vota a favor desta proposta de lei da Deputada Clarissa Garotinho e do Deputado Paulo Freire Costa, com a melhoria feita pelo Deputado Charlles Evangelista, que relatou bem essa proposta. Deputados apresentaram projetos de lei que foram apensados a essa proposta inicial, que foi melhorada. Graças a esses Parlamentares, nós agora estamos punindo da forma como deve ser punido o pedófilo, porque esse realmente é um crime hediondo. No Maranhão, na semana passada, um delinquente, numa dessas ""saidinhas"", estuprou a sua sobrinha de 11 anos de idade. Já havia cometido crime desse naipe, desse tipo e teve oportunidade, numa ""saidinha"", de continuar cometendo o crime de pedofilia contra um parente seu. Portanto, este projeto vem para impedir que fato como esse volte a acontecer. Espero que este projeto seja aprovado o mais rapidamente possível na Casa Revisora, o Senado Federal, e que se transforme em lei, porque nós precisamos realmente dar resposta a esse tipo de crime, que não é só físico, porque é transmitido através de fotografias, vídeos e de outras formas que promovem o fomento de práticas como essa. Portanto, o MDB, de forma unânime, vota sim""."
Hildo Rocha,MDB,MA,149.2022,ORDEM DO DIA,09/11/2022,17h56,DCD10/11/2022 PAG. 119,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2685976&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A56&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A56,"Discussão do Projeto de Lei nº 1.776, de 2015, sobre a alteração do Decreto-Lei nº 2.848, de 1940 (Código Penal), das Leis nºs 7.210, de 1984 (Lei de Execução Penal), 8.069, de 1990 (Estatuto da Criança e do Adolescente), e 8.072, de 1990 (Lei dos Crimes Hediondos), para aumento da pena dos crimes contra a dignidade sexual de crianças e adolescentes e promoção da sua inserção no rol de crimes hediondos.","O SR. HILDO ROCHA (MDB - MA. Sem revisão do orador.) - Sr. Presidente, Deputado Lincoln Portela, Srs. Deputados, Sras. Deputadas, eu me inscrevi para falar a favor da aprovação desse projeto de lei porque entendo que o combate à pedofilia tem que ser endurecido, sem dúvida alguma. Trata-se de um dos crimes mais bárbaros que podem acontecer, que prejudica todo o futuro de uma criança, que é, logicamente, barbarizada, muitas vezes através da utilização de vídeos espalhados pela Internet, e também de outras formas ainda mais bárbaras. Portanto, eu entendo que a pedofilia tem que ser considerada um crime hediondo, porque aquela pessoa que pratica a pedofilia é capaz de cometer qualquer tipo de crime. Então, vejo que nós temos que enquadrar realmente a pedofilia como um crime bárbaro, um crime hediondo, e que a pena seja capaz de fazer com que aquele pedófilo pague pelos crimes cometidos. Logicamente, o Relator vem trazendo um relatório que melhora ainda mais a proposta original, e nós, obviamente, somos a favor. Peço aos colegas Deputados e Deputadas que consigamos colocar a pedofilia no rol de crimes hediondos, para que tanto homens quanto mulheres que cometerem esse crime — não são apenas homens, também há mulheres que cometem esse tipo de crime — possam ser punidos proporcionalmente ao tamanho do crime que eles cometerem, que é, de fato, um crime hediondo. Então, peço o apoio de todos os Deputados e Deputadas."
Hildo Rocha,MDB,MA,149.2022,ORDEM DO DIA,09/11/2022,17h32,DCD10/11/2022 PAG. 109,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2685927&nuOrador=1&nuInsercao=1&dtHorarioQuarto=17%3A32&sgFaseSessao=OD&Data=09%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=17%3A32,"Orientação de bancada na votação do requerimento de destaque para votação em separado, para fins de supressão, da expressão devidamente atestado por profissional habilitado, presente no § 2°, do art. 49, da Lei 9.605, de 1998, inserido pelo art. 2° do substitutivo do Relator de Plenário, e, por decorrência, do art. 3° do referido substitutivo apresentado ao Projeto de Lei nº 542, de 2022, sobre alteração da Lei nº 9.605, de 1998 (Lei de Crimes Ambientais), para o estabelecimento da não configuração de crime a poda ou o corte de árvore em logradouros públicos ou em propriedades privadas no caso de não atendimento pelo órgão ambiental do pedido de supressão feito em razão da possibilidade de ocorrência de acidente, e para permissão da contratação de profissional habilitado para a execução do serviço de poda ou de corte de árvore.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Presidente Lincoln Portela, o MDB vai orientar ""sim"", acompanhar o Relator, o Deputado Gil Cutrim, que fez um belíssimo trabalho, com uma proposta do Deputado Vinicius Carvalho, que trata de podas de árvores. Embora o NOVO tenha certa razão quanto à questão do profissional, temos o entendimento da maioria do partido de que devemos acompanhar o voto do Relator. Por isso o MDB vota ""sim""."
Hildo Rocha,MDB,MA,149.2022,BREVES COMUNICAÇÕES,09/11/2022,16h20,DCD10/11/2022 PAG. 76,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2685713&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A20&sgFaseSessao=BC&Data=09%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A20,"Transcurso dos aniversários de emancipação político-administrativa dos Municípios de Água Doce do Maranhão, Buriticupu, Buritirana, Campestre do Maranhão, Cidelândia, Fernando Falcão, Governador Edison Lobão, Lago dos Rodrigues, Matões do Norte, Milagres do Maranhão, Ribamar Fiquene, São Francisco do Brejão e São Pedro dos Crentes, Estado do Maranhão.","O SR. HILDO ROCHA (MDB - MA. Sem revisão do orador.) - Muito obrigado, Deputado Dr. Zacharias Calil, que preside neste momento a sessão. Estou utilizando a tribuna da Câmara dos Deputados na tarde de hoje para parabenizar a população de vários Municípios do Maranhão que esta semana estão completando mais um ano de emancipação político-administrativa, mais um ano de independência. Quero aqui parabenizar os moradores de Água Doce do Maranhão, cidade linda, bonita, muito bem administrada pela minha querida amiga e excelente Prefeita Thalita Dias, que faz um belíssimo trabalho. Parabéns, Água Doce e população! Parabenizo também Buriticupu por mais um ano de independência, assim como Buritirana, que é também muito bem administrado pelo Prefeito Tony Brandão, que está fazendo uma belíssima gestão e tem tido o apoio sempre do Deputado Hildo Rocha. Quero cumprimentar e parabenizar a população de Campestre do Maranhão por mais um ano de independência, igualmente Cidelândia, com o Prefeito Fernando, que administra aquela cidade, e todos os Vereadores, através do Keke Teixeira, que foi candidato a Deputado Estadual, Primeiro Suplente de Deputado Estadual pelo MDB. Quero cumprimentar a cidade de Fernando Falcão. Aproveito para cumprimentar a querida Prefeita Raimunda, em nome de quem cumprimento todos os seus habitantes. Essa cidade, por três vezes consecutivas, fez-me o Deputado mais bem votado do Município. A essa cidade eu tenho tido a oportunidade, que Deus me deu, de levar vários benefícios. Esta semana vai ser inaugurada a iluminação do estádio de futebol, Em poucos dias vai ser iniciada uma praça também. Tudo isso com recursos de emenda do Deputado Hildo Rocha. Quero cumprimentar também o Município de Governador Edison Lobão, que recebeu muitas emendas. A pavimentação do povoado Bananal está sendo concluída, graças à emenda do Deputado Hildo Rocha. Cumprimento também o Lago dos Rodrigues, através do Prefeito Valdemar da Serraria. Ele é um grande Prefeito, uma pessoa que também tem ajudado muito a melhorar a qualidade de vida da população de Lago dos Rodrigues. Cumprimento todos os moradores daquela linda cidade. Cumprimento os moradores da cidade Matões do Norte, cidade que ajudei a criar na época em que eu era ainda Vereador da cidade de Cantanhede. Cumprimento o Prefeito Solimar e parabenizo a população. O Prefeito Solimar para mim é o melhor gestor da BR-135. Uma das cidades mais bonitas de toda a BR-135 é Matões do Norte. Cumprimento também Milagres do Maranhão e parabenizo o Prefeito Gugu, que faz uma excelente administração. Milagres do Maranhão é o Município onde fui mais bem votado proporcionalmente. Fui o Deputado Federal mais votado pela segunda vez consecutiva. Tenho levado benefícios àquela cidade, graças à administração do Gugu e dos Vereadores e Secretários que ajudam. Quero também parabenizar o Município de Ribamar Fiquene, que vai aniversariar também esta semana, assim como o Município de São Francisco do Brejão, que também completa mais um ano. Igualmente parabenizo São Pedro dos Crentes. Sr. Presidente, peço que o meu pronunciamento seja divulgado pelos meios de comunicação da Casa e no programa A Voz do Brasil . Sr. Presidente, agradeço por esta oportunidade e que Deus o proteja sempre."
Newton Cardoso Jr,MDB,MG,149.2022,BREVES COMUNICAÇÕES,09/11/2022,16h04,DCD10/11/2022 PAG. 71,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2685697&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A04&sgFaseSessao=BC&Data=09%2F11%2F2022&txApelido=Newton+Cardoso+Jr&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A04,"Presença no Congresso Nacional dos Srs. Élder Parrella e Élder Rasband, membros da Igreja de Jesus Cristo dos Santos dos Últimos Dias. Agradecimento aos religiosos pela oferta de cópia do Livro de Mórmon ao orador.","O SR. NEWTON CARDOSO JR (MDB - MG. Sem revisão do orador.) - Sra. Presidente, caros colegas Parlamentares, muito obrigado por este espaço, ainda que breve. Eu venho saudar a presença nesta Casa, na tarde de hoje, da Igreja de Jesus Cristo dos Santos dos Últimos Dias, representada neste momento pelo Élder Rasband e pelo Élder Parrella. Eles estão aqui para fazer uma visita cordial ao Congresso Nacional e ao Brasil. Élder Rasband é um dos doze apóstolos mundiais da representação máxima da igreja. Hoje eles nos agraciam com uma cópia do Livro de Mórmon, como forma de agradecimento pela visita que abrimos a eles nesta tarde. Em nome dos Srs. Élder Parrella e Élder Rasband, agradeço o livro e dou as boas-vindas do Congresso Nacional a eles e, especialmente, ao nosso apóstolo da igreja ao Brasil, lembrando a importância deste espaço e desta comunicação qualificada. Agradeço a Deus estes momentos. Muito obrigado."
Otoni de Paula,MDB,RJ,149.2022,BREVES COMUNICAÇÕES,09/11/2022,15h48,DCD10/11/2022 PAG. 66,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=149.2022&nuQuarto=2685684&nuOrador=1&nuInsercao=1&dtHorarioQuarto=15%3A48&sgFaseSessao=BC&Data=09%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=15%3A48,Importância das guardas municipais como forças auxiliares da segurança pública no País. Necessidade de armamento da Guarda Municipal do Estado do Rio de Janeiro.,"O SR. OTONI DE PAULA (MDB - RJ. Sem revisão do orador.) - Srs. Deputados, povo brasileiro, em especial o povo do meu Estado, o Rio de Janeiro, e mais especialmente ainda o da minha cidade, a Cidade Maravilhosa, a cidade do Rio de Janeiro, embora seja uma força auxiliar de segurança pública, o papel da Guarda Municipal na segurança pública não pode mais ser relegado a um segundo plano. A prova disso é que o plenário do STF invalidou há mais de 1 ano a proibição de porte de armas para guardas municipais de cidades com menos de 50 mil habitantes. Ou seja, essa decisão autorizou o porte de armas para todas as guardas municipais do Brasil, sem distinção em relação à quantidade de habitantes do Município, tamanha é a importância de nós termos guardas municipais armados como coadjuvantes no serviço da segurança pública. O art. 144 da nossa Constituição Federal diz que a segurança pública é um dever do Estado, direito e responsabilidade de todos, exercida para a preservação da ordem pública e da incolumidade das pessoas e do patrimônio. Portanto, senhores, as prefeituras não podem se esquivar da sua clara responsabilidade, mesmo tendo a Guarda Municipal papel de força auxiliar de segurança pública, agindo em auxílio à atuação das forças do Estado, no que concerne a essa grande missão estatal da segurança pública. Volto a dizer que o papel da Guarda Municipal é fundamental. Não podemos mais deixar a Guarda Municipal como coadjuvante.  Temos que trazê-la, como a de São Paulo, Deputado Pr. Marco Feliciano, para este protagonismo do papel da segurança pública, ainda que como força auxiliar. Como se explica minha cidade, o Rio de Janeiro, ter uma Guarda Municipal qualificada, e não torná-la armada? Para termos ideia, dados de 2020 dão conta de que a proporção de Municípios com Guarda Municipal armada subiu para 22,4%. Não podemos reduzir o trabalho da Guarda Municipal, principalmente a da cidade do Rio de Janeiro, a uma perseguição a camelôs. Minha confiança na Guarda Municipal! Que o tema ligado à Guarda Municipal armada seja corajosamente debatido pelos candidatos à Prefeitura não só da cidade do Rio de Janeiro, mas também de outros Municípios do meu querido Estado do Rio de Janeiro! Aos guardas municipais da cidade do Rio de Janeiro e aos de todo o meu Estado meu respeito, minha solidariedade e minha confiança!"
Hildo Rocha,MDB,MA,147.2022,ORDEM DO DIA,08/11/2022,21h16,DCD09/11/2022 PAG. 190,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2682207&nuOrador=1&nuInsercao=1&dtHorarioQuarto=21%3A16&sgFaseSessao=OD&Data=08%2F11%2F2022&txApelido=Hildo+Rocha&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=21%3A16,"Orientação de bancada na votação da Emenda de Plenário nº 14, oferecida ao Projeto de Lei Complementar nº 17, de 2022, sobre o estabelecimento de normas gerais relativas a direitos, garantias e deveres do contribuinte, principalmente quanto a sua interação perante a Fazenda Pública e sobre a disposição de critérios para a responsabilidade tributária.","O SR. HILDO ROCHA (MDB - MA. Pela ordem. Sem revisão do orador.) - Sr. Presidente, o MDB vai orientar ""não"". Logicamente, quero parabenizar o autor desta proposta de código do contribuinte, o Deputado Felipe Rigoni. Nós não somos a favor de que um projeto de lei venha diretamente para o Plenário, sem passar pelas Comissões. Entretanto, o Relator Pedro Paulo nos dá segurança, porque ele conhece a matéria — aproveito para cumprimentá-lo pela relatoria do proposta. O projeto, sem dúvida nenhuma, poderia ser melhor, se tivesse tramitado nas Comissões. Mas o Deputado Pedro Paulo fez um belíssimo trabalho. Este projeto ainda será apreciado pelo Senado, porque temos um Legislativo bicameral. Naquela Casa, sem dúvida nenhuma, o projeto pode ser melhorado ainda mais. Então, o MDB orienta ""não""."
Newton Cardoso Jr,MDB,MG,147.2022,ORDEM DO DIA,08/11/2022,20h00,DCD09/11/2022 PAG. 160,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2681236&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A00&sgFaseSessao=OD&Data=08%2F11%2F2022&txApelido=Newton+Cardoso+Jr&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A00,"Preocupação do orador com os danos causados pelo excesso de chuvas às rodovias do Estado de Minas Gerais. Presença, na Casa, do Prefeito Walter Júnior, do Município de Nova Módica, Estado de Minas Gerais. Elevado percentual de votos concedidos ao orador na municipalidade.","O SR. NEWTON CARDOSO JR (MDB - MG. Pela ordem. Sem revisão do orador.) - Presidente, enquanto V.Exa. não encerra a votação, peço licença para trazer um alerta preocupante nesta tarde: diversas cidades em Minas Gerais foram acometidas por chuvas fortíssimas, como a que ocorreu no Município de Lagoa da Prata, onde, inclusive, houve queda de granizo. Houve, inclusive, fechamento das rodovias, devido ao excesso de granizo. Portanto, quero chamar a atenção da nossa Defesa Civil e de órgãos como o nosso Departamento de Estradas de Rodagem — DER de Minas Gerais e também o Departamento Nacional de Infraestrutura de Transportes — DNIT, que é nacional, para que voltem os olhos para os graves danos que poderão ocorrer em nossas rodovias após essas graves chuvas. E quero destacar e agradecer, mais uma vez, Sr. Presidente, a presença neste Plenário do Prefeito do Município de Nova Módica, de Minas Gerais. O Prefeito Walter Júnior, que, com toda a sua comitiva, faz-se presente, nesta tarde e início de noite, para participar conosco dos trabalhos desta Casa. E venho também fazer um agradecimento ao Prefeito, porque tive, nas eleições de 2022, mais de 70% dos votos daquele Município de Nova Módica. Portanto, sou grato à equipe e ao trabalho desse nosso grupo maravilhoso em Nova Módica. E faço este agradecimento na pessoa do nosso ilustre Prefeito Walter Júnior."
Isnaldo Bulhões Jr.,MDB,AL,147.2022,ORDEM DO DIA,08/11/2022,18h12,DCD09/11/2022 PAG. 115,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2683651&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A12&sgFaseSessao=OD&Data=08%2F11%2F2022&txApelido=Isnaldo+Bulh%C3%B5es+Jr.&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A12,"Orientação de bancada na votação da Medida Provisória nº 1.128, de 2022, sobre o tratamento tributário aplicável às perdas incorridas no recebimento de créditos decorrentes das atividades das instituições financeiras e das demais instituições autorizadas a funcionamento pelo Banco Central do Brasil, ressalvados os destaques.","O SR. ISNALDO BULHÕES JR. (MDB - AL. Pela ordem. Sem revisão do orador.) - Sr. Presidente, primeiro eu quero registrar que a compreensão que tive na reunião de Líderes hoje, de parte dos Líderes, foi que esta matéria não seria votada hoje. Foi o entendimento que tive. Não sei se houve acordo, apesar de não ter sido consultado. O SR. PRESIDENTE (Arthur Lira. PP - AL) - Como? O SR. ISNALDO BULHÕES JR. (MDB - AL) - A compreensão que tive, só para registro, hoje, na reunião de Líderes, foi que esta matéria não entraria em votação. O SR. PRESIDENTE (Arthur Lira. PP - AL) - Não seria votada se a Presidência ... Eu era o único que estava resistindo a pautar esta matéria, Deputado Isnaldo Bulhões Jr... O SR. ISNALDO BULHÕES JR. (MDB - AL) - Exatamente. O SR. PRESIDENTE (Arthur Lira. PP - AL) - ... mas todos os Líderes da Casa, da Oposição e do Governo, cansaram de me fazer apelo para votar esta matéria. A crítica que eu faço a esta matéria é que ela não tem urgência que importe o seu tratamento através de medida provisória. Ela poderia ter sido tratada através de projeto de lei com urgência constitucional. É uma medida provisória que vai ter seus efeitos para 2025. Mas quando eu vi que todos os Líderes estavam a favor, eu ia ser contra e não pautar a matéria? Então, a matéria está pautada. O SR. ISNALDO BULHÕES JR. (MDB - AL) - Eu tenho a mesma compreensão de V.Exa. Esse era o registro que queria fazer. Se realmente houve o acordo, quem sou eu para ir de encontro ao acordo da maioria das Lideranças, até porque eu não aqui no plenário no momento acordado? Portanto, a orientação de mérito é ""sim"", Presidente."
Otoni de Paula,MDB,RJ,147.2022,BREVES COMUNICAÇÕES,08/11/2022,16h08,DCD09/11/2022 PAG. 62,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=147.2022&nuQuarto=2680870&nuOrador=1&nuInsercao=1&dtHorarioQuarto=16%3A08&sgFaseSessao=BC&Data=08%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=16%3A08,"Artigo Para defender a democracia, a Suprema Corte do Brasil está indo longe demais?, publicado pelo jornal The New York Times. Realização de manifestações no País contra o resultado das urnas. Aguardo do relatório das Forças Armadas brasileiras a respeito das eleições presidenciais.","O SR. OTONI DE PAULA (MDB - RJ. Sem revisão do orador.) - Srs. Parlamentares, povo brasileiro, esta semana, o The New York Times , o maior jornal americano, trouxe um artigo em que faz o retrato do desequilíbrio entre os Poderes desta Nação. O The New York Times diz o seguinte: “Para defender a democracia, a Suprema Corte do Brasil está indo longe demais?” Meu colega Deputado Dr. Jaziel, há de se perguntar por que o povo brasileiro, em uma grande representação, está indo às ruas, ocupando a porta dos quartéis? Alguém acha, de verdade, que esse povo é golpista? Alguém acha, em sã consciência, que o chefe de família, ou a mãe, ou o trabalhador, vestindo verde e amarelo, é golpista? Só na boca de Deputados desse partido das trevas que é o PT! Só na boca da Esquerda! Na verdade, esse povo está angustiado. O que levou esse povo às ruas é o golpe moral praticado pelas altas Cortes do País. Não há o que se questionar até que amanhã saiam o registro e o relatório das Forças Armadas. Mas até amanhã não há de se questionar fraudes nas urnas. Não!  Vamos esperar para saber se há provas no relatório. Se não houver, segue-se o jogo, ganhar ou perder faz parte da democracia. Agora, se não houve fraude eleitoral, houve fraude moral. Por quê? Isso acontece quando os tribunais e aqueles que estão decidindo o jogo, porque são os seus juízes, tomam o campo, definem o lado no meio do jogo. Portanto, quero me dirigir à população que está nas ruas: mantenhamos firmes o nosso ponto democrático e aguardemos até amanhã o relatório das Forças Armadas. Nenhum passo atrás! Não se intimidem! Faz parte da democracia! Quem os colocou nas ruas foi, sem dúvida, o Tribunal Superior Eleitoral, com sua interferência, dentro desta Casa, que impediu que a Câmara dos Deputados aprovasse o voto auditado. Não se apaga fogo com gasolina!"
Otoni de Paula,MDB,RJ,145.2022,ORDEM DO DIA,07/11/2022,20h24,DCD08/11/2022 PAG. 79,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677601&nuOrador=1&nuInsercao=1&dtHorarioQuarto=20%3A24&sgFaseSessao=OD&Data=07%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Ordem+do+Dia&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=20%3A24,"Questionamento da urgência e finalidade de empréstimo milionário realizado pelo Prefeito Municipal do Rio de Janeiro, Eduardo Paes, junto ao Banco Interamericano de Desenvolvimento - BID.","O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Desta tribuna eu quero manifestar a minha preocupação com o andamento da saúde financeira da Prefeitura da cidade do Rio de Janeiro. Isso porque o Prefeito Eduardo Paes, autorizado pela Câmara Municipal do Rio de Janeiro, da qual um dia eu tive a honra de fazer parte, pegou um empréstimo de 700 milhões de reais no BID — Banco Interamericano de Desenvolvimento. Bem, é natural que governos, quando precisam fazer algum investimento mais emergencial e não havendo caixa para isso, usem o expediente do empréstimo. Até aí nada de mais. No entanto, o que me chama a atenção nesse pedido de empréstimo feito pelo Prefeito Eduardo Paes são alguns pontos que precisam ser analisados. Primeiro: o Prefeito não mostra nenhum tipo de urgência e necessidade desse empréstimo, até porque ele não define como esse empréstimo será usado como corolário, não diz a que esse empréstimo de 700 milhões de reais será destinado. O outro ponto, para o qual eu preciso chamar a atenção dos munícipes da cidade do Rio de Janeiro, dos cariocas, como eu, é o seguinte: o que precisa ser resolvido pelo Prefeito Eduardo Paes que necessita de tanta urgência e não pode ser deixado para amanhã? Ora, senhores, esse empréstimo milionário que Paes está contraindo agora quem vai pagar será a próxima geração, já que, para esse empréstimo, ele está dando, pela cidade do Rio de Janeiro, o compromisso de pagamento pelos próximos 20 anos. Portanto, nós precisamos ficar de olho nessas necessidades emergenciais que o Prefeito Eduardo Paes faz surgir agora que o novo ciclo da próxima eleição de 2024 se aproxima. O certo é que nós estamos entrando com um requerimento de informação para que o Prefeito Eduardo Paes possa responder sobre a execução desse projeto e fale também sobre a urgência dele. O dinheiro público precisa ser tratado com respeito, pois é fruto do trabalho, neste caso, de cada mulher trabalhadora, de cada homem trabalhador da cidade do Rio de Janeiro."
Otoni de Paula,MDB,RJ,145.2022,BREVES COMUNICAÇÕES,07/11/2022,18h52,DCD08/11/2022 PAG. 47,https://www.camara.leg.br/internet/sitaqweb/TextoHTML.asp?etapa=5&nuSessao=145.2022&nuQuarto=2677502&nuOrador=1&nuInsercao=1&dtHorarioQuarto=18%3A52&sgFaseSessao=BC&Data=07%2F11%2F2022&txApelido=Otoni+de+Paula&txFaseSessao=Breves+Comunica%C3%A7%C3%B5es&txTipoSessao=Ordin%C3%A1ria+-+CD&dtHoraQuarto=18%3A52,Repúdio às manifestações preconceituosas do ex-Deputado José Genoíno contra a comunidade evangélica.,"O SR. OTONI DE PAULA (MDB - RJ. Pela ordem. Sem revisão do orador.) - Sr. Presidente e Srs. Deputados, eu volto à tribuna para manifestar o meu total repúdio, em nome da Frente Parlamentar Evangélica, às falas preconceituosas de José Genoíno, a mente brilhante e maléfica do partido das trevas, contra os evangélicos, contra a Igreja. Eles ainda não assumiram o poder, mas já elegeram a comunidade evangélica como os adversários a serem manietados, a serem vencidos. José Genoíno disse que uma das formas de parar o avanço da influência da Igreja é tributá-la. Isso foi dito na entrevista que ele deu ao blog Diário do Centro do Mundo. Genoíno continua seus ataques à Igreja, chamando os pastores de ""figuras toscas"". Diz ele: ""Nós também vamos criando uma massa crítica a esse fundamentalismo, a essas figuras toscas, a essas figuras fundamentalistas"" . E, por fim, Genoíno assume que neste Governo haverá uma batalha contra a Igreja: ""E eu acho que nós vamos ter que fazer uma batalha mesmo, ainda no plano das ideias, para depois chegar aos finalmentes"" . O que são esses ""finalmentes""? Eu fiquei em dúvida e talvez os Deputados do PT possam me responder. Primeiro, é uma batalha de ideias contra os evangélicos, para depois chegar aos ""finalmentes""? Que ""finalmentes"" são esses? É o fechamento das igrejas ou o direito de a Igreja se manifestar politicamente? Genoíno termina seus ataques nessa entrevista, dizendo que o PT tem uma agenda, e que essa agenda é contra a Igreja. Disse Genoíno: ""Então, eu acho que é um desafio que a gente"" — ou seja, o PT — ""tem que botar na nossa agenda, para ver qual é o melhor caminho para enfrentar"" . Essa novela nós já tínhamos denunciado durante a campanha eleitoral, mas o mesmo partido, o mesmo Lula, que mentiu ao dizer que manteria os 600 reais, com mais 150 reais para cada filho menor de 6 anos, mentiu também ao dizer que ataques contra a Igreja eram fake news de Bolsonaro. É uma pena que muitos foram enganados, mas nós estaremos aqui — sim, nós os fundamentalistas —, dizendo que a Igreja não é fundamentalista, Genoíno. A Igreja é fundamental para esta sociedade."
